epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
26,,799,,0.04022843933619522,,,,,
26,,809,,,0.09345611225396037,1.3060724883827917,0.216477506562875,0.4863672376134647,0.05735433857025385
26,,809,0.041698397528929114,,,,,,
,0.0001,810,,,,,,,
27,,839,,,0.09292298031668728,1.3990597109349678,0.21512705707899102,0.4842201081180257,0.05717600844367484
27,,839,0.04199151790249805,,,,,,
,0.0001,840,,,,,,,
28,,849,,0.039397637863228814,,,,,
28,,869,,,0.09272476220389518,1.4213385046981653,0.2145552671834466,0.4837073757335613,0.05697159293270534
28,,869,0.04138486045876968,,,,,,
,0.0001,870,,,,,,,
29,,899,,0.04409325501403337,,,,,
29,,899,,,0.09230223382685405,1.405121478956567,0.2141440923199226,0.4812586612282888,0.05679629079408355
29,,899,0.041263276947707185,,,,,,
,0.0001,900,,,,,,,
30,,929,,,0.09205308428009179,1.3879789144127608,0.21349774628372756,0.4800888244604131,0.056650531114587004
30,,929,0.041188442363483894,,,,,,
,0.0001,930,,,,,,,
31,,949,,0.039673468915016795,,,,,
31,,959,,,0.09205294853369396,1.3672115502842777,0.21344163730470464,0.4800182562579283,0.056590260288007545
31,,959,0.041244958263658496,,,,,,
,0.0001,960,,,,,,,
32,,989,,,0.09239541674715984,1.3251969850153211,0.21426453917529398,0.4807017464096072,0.056750825497802575
32,,989,0.04112193732388409,,,,,,
,0.0001,990,,,,,,,
33,,999,,0.04002638498621038,,,,,
33,,1019,,,0.09241565791673652,1.3143830204571312,0.21456878701521875,0.4796553370799481,0.05677072830946126
33,,1019,0.0405167927463788,,,,,,
,0.0001,1020,,,,,,,
34,,1049,,0.048788839520401674,,,,,
34,,1049,,,0.09234058582927313,1.290368011926282,0.21417834052697673,0.48031816612943806,0.05658621973252293
34,,1049,0.04045584449757085,,,,,,
,0.0001,1050,,,,,,,
35,,1079,,,0.09194127606111918,1.3471922477219387,0.21326462367160093,0.4783011845629955,0.056394168964520354
35,,1079,0.04075621195881692,,,,,,
,0.0001,1080,,,,,,,
36,,1099,,0.04245137774927348,,,,,
36,,1109,,,0.0916994377429237,1.3388279782456862,0.21307862599761376,0.47671618718094616,0.056284919815526906
36,,1109,0.04052638245180905,,,,,,
,0.0001,1110,,,,,,,
37,,1139,,,0.09161710533908012,1.3380214755196294,0.21256850912853262,0.47675380216405366,0.05618156800997994
37,,1139,0.04068935174655936,,,,,,
,0.0001,1140,,,,,,,
38,,1149,,0.046479850072959926,,,,,
38,,1169,,,0.0913077109900949,1.3891403253409444,0.21114928845989459,0.47867463010045014,0.055997430247271364
38,,1169,0.04015239920328072,,,,,,
,0.0001,1170,,,,,,,
39,,1199,,0.040758800650043,,,,,
39,,1199,,,0.09108976848210354,1.4081640416765973,0.21108471692684508,0.47656869780905947,0.05583413991657396
39,,1199,0.04034782534196344,,,,,,
,0.0001,1200,,,,,,,
40,,1229,,,0.09188117400567086,1.2963207967493449,0.21318116140626212,0.4780004663083431,0.056076580360894517
40,,1229,0.040142102134708736,,,,,,
,0.0001,1230,,,,,,,
41,,1249,,0.040336667459417705,,,,,
41,,1259,,,0.09114907824809243,1.3842436271398297,0.21136950615975744,0.4758862069388397,0.05590449701296122
41,,1259,0.04043931153336033,,,,,,
,0.0001,1260,,,,,,,
